Top_Level_Code;Top_Level_Description;Middle_Level_Code;Middle_Level_Description;Bottom_Level_Code;Bottom_Level_Description;Hazardous_Flag;LoW_Code
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;06 07 02*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;06 13 02*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 01 09*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 01 10*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 02 09*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 02 10*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 03 09*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 03 10*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 04 09*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 04 10*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 05 09*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 05 10*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 06 09*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 06 10*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 07 09*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;07 07 10*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;11 01 15*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;15 02 02*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;19 01 10*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;19 08 06*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;19 08 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;19 08 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;19 11 01*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;03 03 05
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;03 03 10
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;04 01 06
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;04 01 07
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;04 02 20
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;05 01 10
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;05 01 14
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;05 06 04
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;06 05 03
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;07 01 12
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;07 02 12
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;07 03 12
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;07 04 12
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;07 05 12
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;07 06 12
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;07 07 12
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 01 21
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 01 23
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 01 26
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 02 12
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 02 15
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 03 28
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 04 10
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 05 09
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 06 10
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 07 08
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 08 20
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 11 20
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;10 12 13
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;11 01 10
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;12 01 15
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;16 10 02
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;16 10 04
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;19 08 12
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;19 08 14
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;19 13 04
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;19 13 06
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;0;19 13 08
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;04 02 19*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;05 01 09*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;06 05 02*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;07 01 11*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;07 02 11*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;07 03 11*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;07 04 11*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;07 05 11*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;07 06 11*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;07 07 11*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;10 01 20*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;10 01 22*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;10 11 19*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;11 01 09*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;11 02 07*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;12 01 14*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;16 10 01*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;16 10 03*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;19 08 11*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;19 08 13*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;19 13 03*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;19 13 05*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.21;Sludges from industrial processes and effluent treatment;1;19 13 07*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;01 05 05*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;10 02 11*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;10 03 27*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;10 04 09*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;10 05 08*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;10 06 09*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;10 07 07*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;10 08 19*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;12 03 01*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;12 03 02*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;16 07 08*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;19 08 10*
03;Other chemical wastes;03.2;Industrial effluent sludges;03.22;Sludges containing hydrocarbons;1;19 11 03*
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;0;19 02 06
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;0;19 04 04
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;0;19 06 03
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;0;19 06 04
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;0;19 06 05
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;0;19 06 06
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;0;19 07 03
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;0;19 11 06
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;1;19 02 05*
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;1;19 02 08*
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;1;19 02 11*
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;1;19 07 02*
03;Other chemical wastes;03.3;Sludges and liquid wastes from waste treatment;03.31;Sludges and liquid wastes from waste treatment;1;19 11 05*
05;Health care and biological wastes;05.1;Infectious health care wastes;05.11;Human infectious health care wastes;1;18 01 03*
05;Health care and biological wastes;05.1;Infectious health care wastes;05.12;Animal infectious health care wastes;1;18 02 02*
05;Health care and biological wastes;05.2;Non-infectious health care wastes;05.21;Non-infectious human health care wastes;0;18 01 01
05;Health care and biological wastes;05.2;Non-infectious health care wastes;05.21;Non-infectious human health care wastes;0;18 01 02
05;Health care and biological wastes;05.2;Non-infectious health care wastes;05.21;Non-infectious human health care wastes;0;18 01 04
05;Health care and biological wastes;05.2;Non-infectious health care wastes;05.22;Non-infectious animal health care wastes;0;18 02 01
05;Health care and biological wastes;05.2;Non-infectious health care wastes;05.22;Non-infectious animal health care wastes;0;18 02 03
06;Metallic wastes;06.1;Metal wastes ferrous;06.11;Ferrous metal waste and scrap;0;10 02 10
06;Metallic wastes;06.1;Metal wastes ferrous;06.11;Ferrous metal waste and scrap;0;10 12 06
06;Metallic wastes;06.1;Metal wastes ferrous;06.11;Ferrous metal waste and scrap;0;12 01 01
06;Metallic wastes;06.1;Metal wastes ferrous;06.11;Ferrous metal waste and scrap;0;12 01 02
06;Metallic wastes;06.1;Metal wastes ferrous;06.11;Ferrous metal waste and scrap;0;16 01 17
06;Metallic wastes;06.1;Metal wastes ferrous;06.11;Ferrous metal waste and scrap;0;17 04 05
06;Metallic wastes;06.1;Metal wastes ferrous;06.11;Ferrous metal waste and scrap;0;19 01 02
06;Metallic wastes;06.1;Metal wastes ferrous;06.11;Ferrous metal waste and scrap;0;19 10 01
06;Metallic wastes;06.1;Metal wastes ferrous;06.11;Ferrous metal waste and scrap;0;19 12 02
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.23;Other waste aluminium;0;17 04 02
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.24;Copper waste;0;17 04 01
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.25;Lead waste;0;17 04 03
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.26;Other metal wastes;0;11 05 01
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.26;Other metal wastes;0;12 01 03
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.26;Other metal wastes;0;12 01 04
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.26;Other metal wastes;0;16 01 18
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.26;Other metal wastes;0;17 04 04
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.26;Other metal wastes;0;17 04 06
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.26;Other metal wastes;0;17 04 11
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.26;Other metal wastes;0;19 10 02
06;Metallic wastes;06.2;Metal wastes non-ferrous;06.26;Other metal wastes;0;19 12 03
06;Metallic wastes;06.3;Metal wastes mixed ferrous and non-ferrous;06.31;Mixed metallic packaging;0;15 01 04
06;Metallic wastes;06.3;Metal wastes mixed ferrous and non-ferrous;06.32;Other mixed metallic wastes;0;02 01 10
06;Metallic wastes;06.3;Metal wastes mixed ferrous and non-ferrous;06.32;Other mixed metallic wastes;0;17 04 07
06;Metallic wastes;06.3;Metal wastes mixed ferrous and non-ferrous;06.32;Other mixed metallic wastes;0;20 01 40
07;Non-metallic wastes;07.1;Glass wastes;07.11;Glass packaging;0;15 01 07
07;Non-metallic wastes;07.1;Glass wastes;07.12;Other glass wastes;0;10 11 12
07;Non-metallic wastes;07.1;Glass wastes;07.12;Other glass wastes;0;16 01 20
07;Non-metallic wastes;07.1;Glass wastes;07.12;Other glass wastes;0;17 02 02
07;Non-metallic wastes;07.1;Glass wastes;07.12;Other glass wastes;0;19 12 05
07;Non-metallic wastes;07.1;Glass wastes;07.12;Other glass wastes;0;20 01 02
07;Non-metallic wastes;07.1;Glass wastes;07.12;Other glass wastes;1;10 11 11*
07;Non-metallic wastes;07.2;Paper and cardboard wastes;07.21;Waste paper and cardboard packaging;0;15 01 01
07;Non-metallic wastes;07.2;Paper and cardboard wastes;07.23;Other paper and cardboard wastes;0;19 12 01
07;Non-metallic wastes;07.2;Paper and cardboard wastes;07.23;Other paper and cardboard wastes;0;20 01 01
07;Non-metallic wastes;07.3;Rubber wastes;07.31;Used tyres;0;16 01 03
07;Non-metallic wastes;07.4;Plastic wastes;07.41;Plastic packaging wastes;0;15 01 02
07;Non-metallic wastes;07.4;Plastic wastes;07.42;Other plastic wastes;0;02 01 04
07;Non-metallic wastes;07.4;Plastic wastes;07.42;Other plastic wastes;0;07 02 13
07;Non-metallic wastes;07.4;Plastic wastes;07.42;Other plastic wastes;0;12 01 05
07;Non-metallic wastes;07.4;Plastic wastes;07.42;Other plastic wastes;0;16 01 19
07;Non-metallic wastes;07.4;Plastic wastes;07.42;Other plastic wastes;0;17 02 03
07;Non-metallic wastes;07.4;Plastic wastes;07.42;Other plastic wastes;0;19 12 04
07;Non-metallic wastes;07.4;Plastic wastes;07.42;Other plastic wastes;0;20 01 39
07;Non-metallic wastes;07.5;Wood wastes;07.51;Wood packaging;0;15 01 03
07;Non-metallic wastes;07.5;Wood wastes;07.52;Sawdust and shavings;0;03 01 05
07;Non-metallic wastes;07.5;Wood wastes;07.52;Sawdust and shavings;1;03 01 04*
07;Non-metallic wastes;07.5;Wood wastes;07.53;Other wood wastes;0;03 01 01
07;Non-metallic wastes;07.5;Wood wastes;07.53;Other wood wastes;0;03 03 01
07;Non-metallic wastes;07.5;Wood wastes;07.53;Other wood wastes;0;17 02 01
07;Non-metallic wastes;07.5;Wood wastes;07.53;Other wood wastes;0;19 12 07
07;Non-metallic wastes;07.5;Wood wastes;07.53;Other wood wastes;0;20 01 38
07;Non-metallic wastes;07.5;Wood wastes;07.53;Other wood wastes;1;19 12 06*
07;Non-metallic wastes;07.5;Wood wastes;07.53;Other wood wastes;1;20 01 37*
07;Non-metallic wastes;07.6;Textile wastes;07.61;Worn clothing;0;20 01 10
07;Non-metallic wastes;07.6;Textile wastes;07.62;Miscellaneous textiles wastes;0;04 02 09
07;Non-metallic wastes;07.6;Textile wastes;07.62;Miscellaneous textiles wastes;0;04 02 10
07;Non-metallic wastes;07.6;Textile wastes;07.62;Miscellaneous textiles wastes;0;04 02 21
07;Non-metallic wastes;07.6;Textile wastes;07.62;Miscellaneous textiles wastes;0;04 02 22
07;Non-metallic wastes;07.6;Textile wastes;07.62;Miscellaneous textiles wastes;0;15 01 09
07;Non-metallic wastes;07.6;Textile wastes;07.62;Miscellaneous textiles wastes;0;19 12 08
07;Non-metallic wastes;07.6;Textile wastes;07.62;Miscellaneous textiles wastes;0;20 01 11
07;Non-metallic wastes;07.6;Textile wastes;07.63;Leather wastes;0;04 01 01
07;Non-metallic wastes;07.6;Textile wastes;07.63;Leather wastes;0;04 01 02
07;Non-metallic wastes;07.6;Textile wastes;07.63;Leather wastes;0;04 01 08
07;Non-metallic wastes;07.7;Waste containing PCB;07.71;Oils containing PCBs;1;13 01 01*
07;Non-metallic wastes;07.7;Waste containing PCB;07.71;Oils containing PCBs;1;13 03 01*
07;Non-metallic wastes;07.7;Waste containing PCB;07.72;Equipment containing or contaminated by PCBs;1;16 01 09*
07;Non-metallic wastes;07.7;Waste containing PCB;07.72;Equipment containing or contaminated by PCBs;1;16 02 09*
07;Non-metallic wastes;07.7;Waste containing PCB;07.72;Equipment containing or contaminated by PCBs;1;16 02 10*
07;Non-metallic wastes;07.7;Waste containing PCB;07.73;Construction and demolition waste containing PCBs;1;17 09 02*
08;Discarded equipment;08.1;Discarded vehicles;08.12;Other discarded vehicles;0;16 01 06
08;Discarded equipment;08.1;Discarded vehicles;08.12;Other discarded vehicles;1;16 01 04*
08;Discarded equipment;08.2;Discarded electrical and electronic equipment;08.21;Discarded major household equipment;1;16 02 11*
08;Discarded equipment;08.2;Discarded electrical and electronic equipment;08.21;Discarded major household equipment;1;20 01 23*
08;Discarded equipment;08.2;Discarded electrical and electronic equipment;08.23;Other discarded electrical and electronic equipment;0;09 01 10
08;Discarded equipment;08.2;Discarded electrical and electronic equipment;08.23;Other discarded electrical and electronic equipment;0;09 01 12
08;Discarded equipment;08.2;Discarded electrical and electronic equipment;08.23;Other discarded electrical and electronic equipment;0;16 02 14
08;Discarded equipment;08.2;Discarded electrical and electronic equipment;08.23;Other discarded electrical and electronic equipment;0;20 01 36
08;Discarded equipment;08.2;Discarded electrical and electronic equipment;08.23;Other discarded electrical and electronic equipment;1;09 01 11*
08;Discarded equipment;08.2;Discarded electrical and electronic equipment;08.23;Other discarded electrical and electronic equipment;1;16 02 13*
08;Discarded equipment;08.2;Discarded electrical and electronic equipment;08.23;Other discarded electrical and electronic equipment;1;20 01 35*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.41;Batteries and accumulators wastes;0;16 06 04
08;Discarded equipment;08.4;Discarded machines and equipment components;08.41;Batteries and accumulators wastes;0;16 06 05
08;Discarded equipment;08.4;Discarded machines and equipment components;08.41;Batteries and accumulators wastes;0;20 01 34
08;Discarded equipment;08.4;Discarded machines and equipment components;08.41;Batteries and accumulators wastes;1;16 06 01*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.41;Batteries and accumulators wastes;1;16 06 02*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.41;Batteries and accumulators wastes;1;16 06 03*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.41;Batteries and accumulators wastes;1;20 01 33*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;0;16 01 12
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;0;16 01 16
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;0;16 01 22
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;0;16 02 16
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;1;16 01 07*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;1;16 01 08*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;1;16 01 10*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;1;16 01 21*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;1;16 02 15*
08;Discarded equipment;08.4;Discarded machines and equipment components;08.43;Other discarded machines and equipment components;1;20 01 21*
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.11;Animal waste of food preparation and products;0;02 01 02
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.11;Animal waste of food preparation and products;0;02 02 01
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.11;Animal waste of food preparation and products;0;02 02 02
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.11;Animal waste of food preparation and products;0;02 02 03
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.11;Animal waste of food preparation and products;0;02 05 01
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.12;Mixed waste of food preparation and products;0;02 03 02
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.12;Mixed waste of food preparation and products;0;02 06 02
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.12;Mixed waste of food preparation and products;0;19 08 09
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.12;Mixed waste of food preparation and products;0;20 01 08
09;Animal and vegetal wastes;09.1;Animal and mixed food waste;09.12;Mixed waste of food preparation and products;0;20 01 25
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.21;Green wastes;0;02 01 07
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.21;Green wastes;0;20 02 01
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.22;Vegetal waste of food preparation and products;0;02 01 01
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.22;Vegetal waste of food preparation and products;0;02 01 03
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.22;Vegetal waste of food preparation and products;0;02 03 01
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.22;Vegetal waste of food preparation and products;0;02 03 03
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.22;Vegetal waste of food preparation and products;0;02 03 04
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.22;Vegetal waste of food preparation and products;0;02 06 01
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.22;Vegetal waste of food preparation and products;0;02 07 01
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.22;Vegetal waste of food preparation and products;0;02 07 02
09;Animal and vegetal wastes;09.2;Vegetal wastes;09.22;Vegetal waste of food preparation and products;0;02 07 04
09;Animal and vegetal wastes;09.3;Slurry and manure;09.31;Slurry and manure;0;02 01 06
10;Mixed wastes;10.1;Household and similar wastes;10.11;Household wastes;0;20 03 01
10;Mixed wastes;10.1;Household and similar wastes;10.11;Household wastes;0;20 03 02
